status_id,author_name,user_id,post_time,post_content
7136,MSG_Jack_Dona_RET,@MSG_Jack_Dona_RET,2023-12-26 13:44:00,"All, please take 4 minutes to watch this video. It is unlike any commentary I have heard yet. Devin Nunes lays it all out. We are witnessing a battle at the federal government between Joe Biden and Barack Obama. Biden controls the White House, and Obama controls the FBI and DOJ. Biden was NOT supposed to run again.THIS IS A MUST LISTEN TO VIDEO!@RealSKeshel@ECONCHICKINTELCHICK@wendyrogersaz@BorderAnon@realScottWells@SherlockScones@MichaelYon1776@1SGCKF@rhmaldonado@annvandersteel@Sabre01@RachelJonesAZ@simonhetherington_11@mschnittker@RealDrE@DrSigoloff@WendiSMahoney@LTCPeteChambers@LTCTheresaMLong@RealDrE@TheWashingtonPundit@SteveBannonsWarRoom"
7228,Donald J. Trump,@realDonaldTrump,2023-12-26 14:11:00,Wow—Thank you Charlie!
7225,Donald J. Trump,@realDonaldTrump,2023-12-26 14:12:00,Thanks Derrick!
7216,Donald J. Trump,@realDonaldTrump,2023-12-26 14:15:00,"Garrett Ventry: “The Colorado Supreme Court taking President Trump off the ballot is the latest example of Democrats political warfare. It will backfire, just like the 4 indictments and 2 impeachments. Trump continues to beat Biden in the polls, including by 4 points in CNBC and 5 points in Fox.”"
7214,Donald J. Trump,@realDonaldTrump,2023-12-26 14:16:00,“Trump’s MAGA force swamps the competition in New Hampshire”
7207,Donald J. Trump,@realDonaldTrump,2023-12-26 14:24:00,“Yielding to Temptation: Colorado’s Supreme Court Blocks Democracy to Bar Trump on the 2024 Ballot”
7205,Donald J. Trump,@realDonaldTrump,2023-12-26 14:27:00,“A New York Times Columnist Has TDS”
7185,Donald J. Trump,@realDonaldTrump,2023-12-26 14:34:00,"“Why, in the Coming Election, the 2020 Result Needs To Be Undone, Not Replicated“"
7184,Donald J. Trump,@realDonaldTrump,2023-12-26 14:37:00,“Trump claims ‘atrocities we are witnessing in Israel’ would have never happened if he was still president”
7183,Donald J. Trump,@realDonaldTrump,2023-12-26 14:38:00,“Trump Vows U.S. Tariffs on All Foreign Imports to Protect American Jobs”
7182,Donald J. Trump,@realDonaldTrump,2023-12-26 14:40:00,“Pollster Frank Luntz: Donald Trump Is More Likely to Beat Biden’ After Colorado Ballot Removal”
7181,Donald J. Trump,@realDonaldTrump,2023-12-26 14:40:00,“Trump is now ‘MORE likely to beat Biden’ after Colorado ruling: Top pollster says controversial state Supreme Court decision will lead to a huge surge”
7180,Donald J. Trump,@realDonaldTrump,2023-12-26 14:43:00,"Congressman Richard Hudson on Colorado: “This is a disgrace. These partisan judges have placed their own will ahead of the voters who they are supposed to serve, committing election interference thinly cloaked within a legal opinion. The Supreme Court must immediately reverse this decision and reassert the voters’ right to choose their own president.”"
7170,Donald J. Trump,@realDonaldTrump,2023-12-26 14:45:00,"Andrew C. McCarthy: “Yes, I believe the case should not have been brought at all, and that it should be postponed until after the election.”"
7171,Donald J. Trump,@realDonaldTrump,2023-12-26 14:45:00,"Andrew C. McCarthy: “I have long believed Trump is being denied due process. The prosecutor’s proposed schedule is driven by the political calendar, not law-enforcement concerns...The schedule is dictated by politics, which prosecutors and courts purport to ignore. If it were happening to a Democrat rather than to Trump, the press would daily bewail the shredding of the Constitution. So I am on record: I think that the election-interference charges are unworthy and that the way the case has been conducted is unfair.”"
7173,Donald J. Trump,@realDonaldTrump,2023-12-26 14:45:00,"Byron York: “Most Republican primary and caucus voters hold Democrats more to blame for the controversies of the Trump years than they hold Trump himself to blame. Does ‘chaos follows him’ include the Trump-Russia matter, which featured media commentators wildly speculating about collusion, slanderous Democratic opposition research, commentators calling Trump an agent of Russia, and a special counsel inquiry ending with the investigator admitting that he could not establish that what he was investigating ever happened? Who is to blame for that chaos — Trump or the Democrats and media who attacked him? What about the other daily hysterias that seemed to comprise media coverage of Trump? Were those his doing or the work of the media? You get the point. Republicans overwhelmingly blame the media, not Trump.”"
7172,Donald J. Trump,@realDonaldTrump,2023-12-26 14:45:00,"Byron York: “No Republican alive today has ever run against a former president running to get his old job back. None has run against a former president they have to acknowledge ‘was the right president at the right time’ but now seek to defeat. None has run against a former president whom voters picture in the White House, behind the Resolute Desk, standing behind the presidential seal, and boarding Air Force One — in other words, at home amid the trappings of the presidency. None has run against a former president who they have to acknowledge that ‘I agree with a lot of his policies.’ And none has run against a former president who has been indicted four times and whose standing in the polls rose, not fell, when each charge against him was made.”"
7174,Donald J. Trump,@realDonaldTrump,2023-12-26 14:45:00,"Byron York: “Like all the Republican candidates for president, Nikki Haley is trying to find the secret formula for running against Donald Trump. The most recent Fox News national poll, in which the former president is leading Gov. Ron DeSantis (R-FL) by 57 points and Haley by 60, shows that no one has discovered the formula yet.”"
7169,Donald J. Trump,@realDonaldTrump,2023-12-26 14:46:00,"Jonathan Chait, The Intelligencer: “To deny the voters the chance to elect the candidate of their choice is a Rubicon-crossing event for the judiciary. It would be seen forever by tens of millions of Americans as a negation of democracy.”"
7166,Donald J. Trump,@realDonaldTrump,2023-12-26 14:46:00,"Biden’s Flunky, Deranged Jack Smith, should go to HELL. He is helping his Corrupt and Incompetent President to destroy America through Weaponization and ELECTION INTERFERENCE! Smith is a Crooked Prosecutor who shouldn’t even be allowed to be in the position he is in—It is Prosecutorial Misconduct. The Great Ed Meese from the Ronald Reagan Era has him figured perfectly!"
7133,John Solomon,@jsolomonreports,2023-12-26 17:06:00,Former GOP congressman's conviction of lying to the FBI reversed by appeals court  | Just The News
7148,Donald J. Trump,@realDonaldTrump,2023-12-26 19:32:00,"Wow!!! Diamonds, as an investment, no longer sounds so good. Even experts can’t tell the difference. Be careful!!!“Lab-grown diamonds go luxury—and rock the industry”"
7127,Donald J. Trump,@realDonaldTrump,2023-12-26 20:03:00,"20 DAYS, IOWA!!! MAGA!!!Join Team Trump:"
7128,Donald J. Trump,@realDonaldTrump,2023-12-26 20:03:00,"20 DAYS, IOWA!!! MAGA!!!Join Team Trump:"
7147,Donald J. Trump,@realDonaldTrump,2023-12-26 20:04:00,"I wasn’t campaigning, the Election was over. I was doing my duty as President to expose and further investigate a Rigged and Stolen Election. It was my obligation to do so, and the proof found is voluminous and irrefutable. Therefore, among other reasons, of course I am entitled to IMMUNITY. ADDITIONALLY, I DID NOTHING WRONG. Stop the Witch Hunt NOW!"
7146,Donald J. Trump,@realDonaldTrump,2023-12-26 20:10:00,"He will, I am sure, Endorse me. But Vivek is a good man, and is not done yet!"
7145,Donald J. Trump,@realDonaldTrump,2023-12-26 20:48:00,Steve Bannon: “Ditto Mr President—for ALL Those Trying to Destroy Our Beloved Country — ‘May They Rot in Hell’”
7130,Donald J. Trump,@realDonaldTrump,2023-12-26 20:49:00,"Debbie Dingell of Michigan is a LOSER, who is helping Crooked Joe Biden, and his Merry Band of Thugs, to DESTROY our Country with his INSANE Open Borders Policy, Inflation, High Cost Energy, Green New Scam, HORRIBLE WORLD DIPLOMACY, Afghanistan Catastrophe, All Electric Cars, and so much else. Our Country is a NO LONGER RESPECTED MESS, A NATION IN DECLINE, A FAILING, CRIME RIDDEN COUNTRY. When I gave, as President, her long serving husband, the absolute highest U.S. honors for his funeral, a really big deal, she called me, crying almost uncontrollably, to say that she couldn’t believe I was willing to do that for a Democrat. She thanked me profusely. Two months later, she was back on the trail ranting and raving about “TRUMP.” She ought to focus on how badly the Auto Workers of Michigan, and the USA as a whole, are being treated by CHINA, to which Crooked Joe Biden has given this once great industry away!"
7129,Donald J. Trump,@realDonaldTrump,2023-12-26 20:49:00,"Debbie Dingell of Michigan is a LOSER, who is helping Crooked Joe Biden, and his Merry Band of Thugs, to DESTROY our Country with his INSANE Open Borders Policy, Inflation, High Cost Energy, Green New Scam, HORRIBLE WORLD DIPLOMACY, Afghanistan Catastrophe, All Electric Cars, and so much else. Our Country is a NO LONGER RESPECTED MESS, A NATION IN DECLINE, A FAILING, CRIME RIDDEN COUNTRY. When I gave, as President, her long serving husband, the absolute highest U.S. honors for his funeral, a really big deal, she called me, crying almost uncontrollably, to say that she couldn’t believe I was willing to do that for a Democrat. She thanked me profusely. Two months later, she was back on the trail ranting and raving about “TRUMP.” She ought to focus on how badly the Auto Workers of Michigan, and the USA as a whole, are being treated by CHINA, to which Crooked Joe Biden has given this once great industry away!"
7144,Donald J. Trump,@realDonaldTrump,2023-12-26 20:54:00,"Americans For Chinese Prosperity (Action?) is a Globalist CON JOB that is big on giving our  Country away to China and other countries throughout the World. They Endorsed “Birdbrain” because that has always been where her sympathies lie. She is a Globalist RINO, much like “Rob” DeSanctimonious, but not a smart one, and I got to see that up close and personal. MAKE AMERICA GREAT AGAIN!!!"
7134,Michael T. Flynn 🙏🏼 🇺🇸,@TrueGenFlynn,2023-12-26 21:54:00,Must listen to discussion by@DevinNunes
7135,Michael T. Flynn 🙏🏼 🇺🇸,@TrueGenFlynn,2023-12-26 21:54:00,Must listen to discussion by@DevinNunes
7132,Devin Nunes,@DevinNunes,2023-12-27 00:43:00,Totally corrupt DOJ prosecuted an innocent and honorable man.He gets is life back but not his reputation…#GovernmentGangsters
7139,Dan Scavino Jr. 🇺🇸🦅,@DanScavino,2023-12-27 01:25:00,"🚨Upcoming@realDonaldTrumpCAUCUS RALLIES in the Great State of IOWA! Dates, times, and ticket information below!1/5/24 | 4:00pmCST — Commit to Caucus Rally with President Trump in Sioux Center, Iowa: | 7:30pmCST — Commit to Caucus Rally with President Trump in Mason City, Iowa: | 1:00pmCST — Commit to Caucus Rally with President Trump in Newton, Iowa: | 4:00pmCST — Commit to Caucus Rally with President Trump in Clinton, Iowa:"
7140,Dan Scavino Jr. 🇺🇸🦅,@DanScavino,2023-12-27 01:25:00,"🚨Upcoming@realDonaldTrumpCAUCUS RALLIES in the Great State of IOWA! Dates, times, and ticket information below!1/5/24 | 4:00pmCST — Commit to Caucus Rally with President Trump in Sioux Center, Iowa: | 7:30pmCST — Commit to Caucus Rally with President Trump in Mason City, Iowa: | 1:00pmCST — Commit to Caucus Rally with President Trump in Newton, Iowa: | 4:00pmCST — Commit to Caucus Rally with President Trump in Clinton, Iowa:"
7141,Dan Bongino,@dbongino,2023-12-27 03:14:00,"Today is December 27th, and Joe Biden is the WORST president in US history."
7142,Dan Bongino,@dbongino,2023-12-27 03:14:00,"Today is December 27th, and Joe Biden is the WORST president in US history."
7137,Donald J. Trump,@realDonaldTrump,2023-12-27 07:34:00,But isn’t that what you want?
7131,Donald J. Trump,@realDonaldTrump,2023-12-27 07:39:00,Biden’s weaponized monsters. What a shame. Crooked Joe Biden is a threat to Democracy!!!
7125,Donald J. Trump,@realDonaldTrump,2023-12-27 07:49:00,Is there anything better than a Trump Rally?
7124,Donald J. Trump,@realDonaldTrump,2023-12-27 07:56:00,"They cheated on the Election in so many ways. Ballot stuffing, the 51 Intelligence Agents, not getting approval from state legislatures, FBI/Twitter Files, and much more. The Election was long over, I wasn’t campaigning, I was just doing my job. I am entitled to IMMUNITY!!!"
7123,Donald J. Trump,@realDonaldTrump,2023-12-27 09:11:00,"They illegally spied on my campaign, lied to Congress, cheated FISA, didn’t get approval from State Legislatures, lost control of ballot counting, stuffed ballots, 51 Fake Intelligence Agents, FBI/Twitter Files, and much more, and they come after me for Election Interference. Only in America!"
7122,Donald J. Trump,@realDonaldTrump,2023-12-27 09:54:00,"The Michigan Supreme Court has strongly and rightfully denied the Desperate Democrat attempt to take the leading Candidate in the 2024 Presidential Election, me, off the ballot in the Great State of Michigan. This pathetic gambit to rig the Election has failed all across the Country, including in States that have historically leaned heavily toward the Democrats. Colorado is the only State to have fallen prey to the scheme. That 4-3 Colorado Supreme Court decision, which they themselves stayed, thus keeping me on the ballot as we go up to the U.S. Supreme Court, is being ridiculed and mocked all over the World. We have to prevent the 2024 Election from being Rigged and Stolen like they stole 2020 - just look at the complete mess we have as a result with Crooked Joe Biden violently destroying everything in his sight, from our once-great Economy to our once-fair Justice System. We have to save our Country from decline and the Radical Left. Make America Great Again!"
7121,Donald J. Trump,@realDonaldTrump,2023-12-27 10:59:00,"“TRUMP IS RIGHT: IT’S NOT ABOUT AGE, IT’S ABOUT COMPETENCY”"
7120,Donald J. Trump,@realDonaldTrump,2023-12-27 11:00:00,“Trump Is Right: Democrats Are Trashing Democracy”
7119,Donald J. Trump,@realDonaldTrump,2023-12-27 11:01:00,"“The Never Trump movement has LOST-now get out of our way, we’ve got a country to save”"
7116,Donald J. Trump,@realDonaldTrump,2023-12-27 11:33:00,They did what they say I did—Crazy!
7114,Donald J. Trump,@realDonaldTrump,2023-12-27 15:31:00,"Crooked Joe Biden’s errand boy, Deranged Jack Smith, is obsessed with attacking your favorite President, me, and with interfering in the 2024 Presidential Election, which I am Dominating. Deranged Jack is so Viciously and Desperately Angry that the Supreme Court just unanimously rejected his flailing attempt to rush this Witch Hunt, that he is ignoring the Law and clear instructions from the D.C. Court that this “case” should be stayed, and there cannot be any more filings. Today’s pathetic motion is not just Illegal, it is also another Unconstitutional attempt to take away my First Amendment Rights, and to prevent me from saying the TRUTH — that all of these Hoaxes are nothing but a political persecution of me, the MAGA Movement, and the Republican Party by Crooked Joe and his Despicable Thugs. The Radical Left Communists, Marxists, and Fascists are petrified of me speaking the TRUTH because the American People don’t want them destroying our Country. Make America Great Again!"
7111,Donald J. Trump,@realDonaldTrump,2023-12-27 15:58:00,"30 years ago (how time flies!), Director Chris Columbus, and others, were begging me to make a cameo appearance in Home Alone 2. They rented the Plaza Hotel in New York, which I owned at the time. I was very busy, and didn’t want to do it. They were very nice, but above all, persistent. I agreed, and the rest is history! That little cameo took off like a rocket, and the movie was a big success, and still is, especially around Christmas time. People call me whenever it is aired. Now, however, 30 years later, Columbus (what was his real name?) put out a statement that I bullied myself into the movie. Nothing could be further from the truth. That cameo helped make the movie a success, but if they felt bullied, or didn’t want me, why did they put me in, and keep me there, for over 30 years? Because I was, and still am, great for the movie, that’s why! Just another Hollywood guy from the past looking for a quick fix of Trump publicity for himself!"
6949,Marjorie Taylor Greene,@MTG,2023-12-27 16:06:00,When the Kremlin is more truthful than American mainstream media and Democrats.
6948,Marjorie Taylor Greene,@MTG,2023-12-27 16:06:00,When the Kremlin is more truthful than American mainstream media and Democrats.
7109,Real America’s Voice,@realamericasvoice,2023-12-27 16:51:00,TONIGHT @ 6PM ET: Watch#JustTheNewsNoNoisewith@jsolomonReportsfor an exclusive interview with President@realDonaldTrump!Watch Live on Rumble here:
7110,Real America’s Voice,@realamericasvoice,2023-12-27 16:51:00,TONIGHT @ 6PM ET: Watch#JustTheNewsNoNoisewith@jsolomonReportsfor an exclusive interview with President@realDonaldTrump!Watch Live on Rumble here:
6835,Donald J. Trump,@realDonaldTrump,2023-12-27 16:59:00,"Wow, what a truck. What an artist. Thank you! We will, MAKE AMERICA GREAT AGAIN!"
6836,Donald J. Trump,@realDonaldTrump,2023-12-27 16:59:00,"Wow, what a truck. What an artist. Thank you! We will, MAKE AMERICA GREAT AGAIN!"
6566,AndreaCruz,@AndreaCruz,2023-12-27 17:15:00,Top 5 Biden Corruption Stories the Media Ignored in 2023
6565,AndreaCruz,@AndreaCruz,2023-12-27 17:15:00,Top 5 Biden Corruption Stories the Media Ignored in 2023
7108,Donald J. Trump,@realDonaldTrump,2023-12-27 17:44:00,"Garrett Ventry: “Republican voters want President Trump’s policies: tax cuts, border security, energy dominance, and conservative Supreme Court Justices...”"
7107,Donald J. Trump,@realDonaldTrump,2023-12-27 17:52:00,"Morning Consult: “Trump leads Biden in 7 key swing states, per our survey with Business”ARIZONATrump: 46%Biden: 42%GEORGIATrump: 49%Biden: 43%MICHIGANTrump: 46%Biden: 42%NEVADATrump: 47%Biden: 44%NORTH CAROLINATrump: 49%Biden: 40%PENNSYLVANIATrump: 46%Biden: 44%WISCONSINTrump: 45%Biden: 41%"
7106,Donald J. Trump,@realDonaldTrump,2023-12-27 18:01:00,Georgia voter: “The people want someone back in office who will put America First…President Trump will be our nominee and I think he can get this country back on the right track.”Thank you Dorothy!
7105,Donald J. Trump,@realDonaldTrump,2023-12-27 18:06:00,Thank you Jon!
7104,Donald J. Trump,@realDonaldTrump,2023-12-27 18:10:00,MAKE AMERICA GREAT AGAIN!
7050,Donald J. Trump,@realDonaldTrump,2023-12-27 18:23:00,"Hello IOWA Patriots! Together, WE are going to Make America Great Again! Sign up as a Trump Volunteer Caucus Captain today at:"
7049,Donald J. Trump,@realDonaldTrump,2023-12-27 18:23:00,"Hello IOWA Patriots! Together, WE are going to Make America Great Again! Sign up as a Trump Volunteer Caucus Captain today at:"
7102,Donald J. Trump,@realDonaldTrump,2023-12-27 22:30:00,"With today’s WIN in the Great State of Michigan, we are 35 and 1. Colorado’s voters are very embarrassed by what has taken place. If they didn’t have an essentially all Mail-In vote, I would WIN Colorado. The people there are GREAT!!!"
7101,Donald J. Trump,@realDonaldTrump,2023-12-27 23:02:00,"Crooked Joe Biden didn’t cooperate on the Documents Case, just the opposite. It is the pitch that Liddle’ George StepaDOPEalis just made on ABC FAKE NEWS. “Crooked” sent Classified Documents all over the place, including to Chinatown, in D.C. What’s that all about? Remember, China paid him $Millions, and Joe didn’t come under the Presidential Records Act, but I did, as President. The Fake News and their partners in crime, the Radical Left Democrats, are looking for a way to explain how they can let Biden off the hook, when he’s guilty as hell, but hold “TRUMP” accountable, when he’s totally innocent. This is their new formula, BUT IT WON’T WORK. The people of our Country are too smart for this!!!"
7100,Donald J. Trump,@realDonaldTrump,2023-12-27 23:03:00,MAKE AMERICA GREAT AGAIN!!!
6909,Election Wizard 🇺🇸,@Electionwiz,2023-12-28 06:27:00,"POLITICO: “With U.S. and European aid to Ukraine now in serious jeopardy, the Biden administration and European officials are quietly shifting their focus from supporting Ukraine’s goal of total victory over Russia to improving its position in an eventual negotiation to end the war.”"
6908,Election Wizard 🇺🇸,@Electionwiz,2023-12-28 06:27:00,"POLITICO: “With U.S. and European aid to Ukraine now in serious jeopardy, the Biden administration and European officials are quietly shifting their focus from supporting Ukraine’s goal of total victory over Russia to improving its position in an eventual negotiation to end the war.”"
7099,Donald J. Trump,@realDonaldTrump,2023-12-28 07:52:00,"Crooked Joe Biden’s Prosecutorial Thug, Deranged Jack Smith, who is fighting viciously to damage his corrupt bosses Political Opponent, ME, much as they do in Third World Countries, wants to take away my right of Free Speech. He doesn’t want me to speak about the Rigged and Stollen Presidential Election of 2020, where the Evidence is MASSIVE & CONCLUSIVE, or Nancy Pelosi’s turning down 10,000 troops for January 6th, which would have quickly ended any problems, or why and how the Unselect Committee of Political Thugs & Misfits illegally deleted and destroyed all information and evidence pertaining to their findings, which we were going to use in our defence. Why isn’t Deranged Jack investigating them for this destruction of important documents that were vital to my defense in any upcoming or potential trial? Because under Crooked Joe Biden we have become a two tiered system of INJUSTICE!"
7098,Donald J. Trump,@realDonaldTrump,2023-12-28 08:06:00,"OUR BORDER IS OUT OF CONTROL LIKE NO BORDER IN HISTORY, FROM ANY COUNTRY, HAS EVER BEEN. WE ARE BEING EXTORTED BY MÉXICO AND OTHER COUNTRIES, WHEN IT SHOULD BE THE OTHER WAY AROUND. WE TRULY ARE A NATION IN DECLINE, A FAILING NATION, WITH LEADERSHIP THAT IS NOT RESPECTED AND DOESN’T HAVE A CLUE….AND JUST 3 YEARS AGO, WE HAD THE STRONGEST AND SAFEST BORDER IN OUR HISTORY, BY FAR. MAKE AMERICA GREAT AGAIN!"
6900,bebe Sherman,@bbkats,2023-12-28 08:34:00,It is a destroyed country. How can its position be “improved “
6901,bebe Sherman,@bbkats,2023-12-28 08:34:00,It is a destroyed country. How can its position be “improved “
7089,DC_Draino,@DC_Draino,2023-12-28 10:27:00,"Gotta love how so many of these J6 indictments cite cell phone geo tracking data to bolster evidence that these people committed the mortal sin of…checks notes…walking through the open doors of CapitolBut for some reason when 2000 Mules uses geotracking data to expose the biggest ballot harvesting election fraud operation in US history, regime media puppets say it’s “unreliable data” and “debunked”And you wonder why people despise the corrupt FBI, DOJ, and media"
6913,DC_Draino,@DC_Draino,2023-12-28 10:27:00,"Gotta love how so many of these J6 indictments cite cell phone geo tracking data to bolster evidence that these people committed the mortal sin of…checks notes…walking through the open doors of CapitolBut for some reason when 2000 Mules uses geotracking data to expose the biggest ballot harvesting election fraud operation in US history, regime media puppets say it’s “unreliable data” and “debunked”And you wonder why people despise the corrupt FBI, DOJ, and media"
6905,Shawn Hiltibidal,@shawnhiltibidal,2023-12-28 12:08:00,This war should have never started.  This was Biden’s doing!
6904,Shawn Hiltibidal,@shawnhiltibidal,2023-12-28 12:08:00,This war should have never started.  This was Biden’s doing!
6902,The Grey Ghost,@thegreyghost,2023-12-28 13:48:00,I wonder what the grieving mother’s of the legions of Ukrainian youth who were sent as cannon fodder against the Russians are thinking about that….The West will be hated more so than the Russians in Ukraine for centuries….
6903,The Grey Ghost,@thegreyghost,2023-12-28 13:48:00,I wonder what the grieving mother’s of the legions of Ukrainian youth who were sent as cannon fodder against the Russians are thinking about that….The West will be hated more so than the Russians in Ukraine for centuries….
6543,Roger Stone,@RealRogerStone,2023-12-28 14:01:00,#DonaldTrumpDidNothingWrongPass it on.
6544,Roger Stone,@RealRogerStone,2023-12-28 14:01:00,#DonaldTrumpDidNothingWrongPass it on.
7097,Donald J. Trump,@realDonaldTrump,2023-12-28 15:30:00,"OUR BORDER HAS COLLAPSED, OUR COUNTRY IS BEING INVADED. MAGA!"
7096,Donald J. Trump,@realDonaldTrump,2023-12-28 18:03:00,“Burning Down”
7095,Donald J. Trump,@realDonaldTrump,2023-12-28 18:06:00,“Small business owners from battleground states SCORCH Crooked Joe Biden’s failed policies and share their reasons for supporting President Donald J. Trump.”
7094,Donald J. Trump,@realDonaldTrump,2023-12-28 18:10:00,"“The Department of Justice is, on the one hand, trying to shield Joe Biden from accountability for his many crimes…while they are also using every single legal tool at their disposal to persecute Donald Trump.”"
7092,Donald J. Trump,@realDonaldTrump,2023-12-28 18:16:00,"“Would the world look a little different if former President Trump was current President Trump?”General Keith Kellogg: “100%. You wouldn’t have had what happened in Ukraine, you wouldn’t have had what happened in the Middle East…everybody in the world knows it.”"
7091,Donald J. Trump,@realDonaldTrump,2023-12-28 18:26:00,“They’ll Stop at Nothing to get Trump”
6907,Hellkell,@Hellkell,2023-12-28 19:09:00,Bottom line. Putin would never have attacked if Biden’s rats hadn’t stolen the election.  If you deny that you are a complete idiot.
6906,Hellkell,@Hellkell,2023-12-28 19:09:00,Bottom line. Putin would never have attacked if Biden’s rats hadn’t stolen the election.  If you deny that you are a complete idiot.
6930,Libs of TikTok,@libsoftiktok,2023-12-28 21:14:00,"This is Shenna Bellows, the Maine Secretary of State who just removed Trump from the ballot.She said the right of every American to vote freely and fairly is the premise of our democracy.By her own standards, she is the real threat to our democracy!"
6929,Libs of TikTok,@libsoftiktok,2023-12-28 21:14:00,"This is Shenna Bellows, the Maine Secretary of State who just removed Trump from the ballot.She said the right of every American to vote freely and fairly is the premise of our democracy.By her own standards, she is the real threat to our democracy!"
7090,Donald J. Trump,@realDonaldTrump,2023-12-28 23:53:00,Maine Department of the Secretary of State:
6910,Catturd,@catturd2,2023-12-29 06:34:00,Democrats can't win without cheating.Democrats can't win without cheating.Democrats can't win without cheating.Democrats can't win without cheating.Democrats can't win without cheating.Democrats can't win without cheating.Democrats can't win without cheating.Democrats can't win without cheating.
6911,Catturd,@catturd2,2023-12-29 06:34:00,Democrats can't win without cheating.Democrats can't win without cheating.Democrats can't win without cheating.Democrats can't win without cheating.Democrats can't win without cheating.Democrats can't win without cheating.Democrats can't win without cheating.Democrats can't win without cheating.
7073,Donald J. Trump,@realDonaldTrump,2023-12-29 09:50:00,"The Washington Post: “Trump leads GOP field by more than 4 to 1 in Michigan, Post-Monmouth poll finds.”"
7054,Donald J. Trump,@realDonaldTrump,2023-12-29 15:57:00,“Lt. Gov. Dan Patrick threatens to remove President Biden from the Texas ballot”
6874,DC_Draino,@DC_Draino,2023-12-29 17:00:00,"Is Paul Ryan about to be hired as a DC lobbyist by Shein, a cheap Chinese clothing company?Would it surprise you that Sequoia Capital has a major stake in Shein?Do you now understand why Paul Ryan is so against Trump?His CCP money is about to be cut off by Trump’s tariffs@bpcostello"
6875,DC_Draino,@DC_Draino,2023-12-29 17:00:00,"Is Paul Ryan about to be hired as a DC lobbyist by Shein, a cheap Chinese clothing company?Would it surprise you that Sequoia Capital has a major stake in Shein?Do you now understand why Paul Ryan is so against Trump?His CCP money is about to be cut off by Trump’s tariffs@bpcostello"
7048,Donald J. Trump,@realDonaldTrump,2023-12-29 17:15:00,CROOKED JOE BIDEN IS A THREAT TO DEMOCRACY!!!
7047,Donald J. Trump,@realDonaldTrump,2023-12-29 17:47:00,"THE ECONOMY IS TERRIBLE & INFLATION, WHICH BY SOME ACCOUNTS IS MORE THAN 30% OVER THE LAST THREE YEARS, HAS TOTALLY DESTROYED THE BUYING POWER OF THE CONSUMER. THE ONLY THING THAT IS KEEPING THE ECONOMY “ALIVE” IS THE FUMES OF WHAT WE ACCOMPLISHED DURING THE TRUMP ADMINISTRATION. THE STOCK MARKET IS ONLY HIGH BECAUSE PEOPLE, & INSTITUTIONS, BELIEVE & EXPECT ME TO WIN THE PRESIDENTIAL ELECTION OF 2024. IF I DON’T WIN, IT IS MY PREDICTION THAT WE WILL HAVE A STOCK MARKET “CRASH” WORSE THAN THAT OF 1929 - A GREAT DEPRESSION!!! MAKE AMERICA GREAT AGAIN!"
6676,Donald J. Trump,@realDonaldTrump,2023-12-29 20:54:00,"This is the Lunatic A.G. that’s prosecuting me. Lawyers say there is No Way this should be allowed to happen. She is working closely with Crooked Joe Biden’s DOJ, in order to harm his Political Opponent. Election Interference!"
6677,Donald J. Trump,@realDonaldTrump,2023-12-29 20:54:00,"This is the Lunatic A.G. that’s prosecuting me. Lawyers say there is No Way this should be allowed to happen. She is working closely with Crooked Joe Biden’s DOJ, in order to harm his Political Opponent. Election Interference!"
7045,Donald J. Trump,@realDonaldTrump,2023-12-30 00:23:00,"It’s becoming more and more obvious to me why the “Crazed” Democrats are allowing millions and millions of totally unvetted migrants into our once great Country. IT’S SO THEY CAN VOTE, VOTE, VOTE. They are signing them up at a rapid pace, without even knowing who the hell they are. It all makes sense now. Republicans better wake up and do something, before it is too late. Are you listening Mitch McConnell?"
6916,Election Wizard 🇺🇸,@Electionwiz,2023-12-30 02:34:00,"MORNING CONSULT POLL:@realDonaldTrump’s lead in the Republican presidential race keeps growing:- Trump’s monthly share of support among potential GOP primary voters nationwide is at 65%, a tracking high.- He also dominates in the early and Super Tuesday nominating states."
6915,Catturd,@catturd2,2023-12-30 08:21:00,It's over ... Trump 2024.
6914,Catturd,@catturd2,2023-12-30 08:21:00,It's over ... Trump 2024.
7044,Donald J. Trump,@realDonaldTrump,2023-12-30 11:30:00,"DeWine has fallen to the Radical Left. No wonder he gets loudly booed in Ohio every time I introduce him at Rallies, but I won’t be introducing him any more. I’m finished with this “stiff.” What was he thinking. The bill would have stopped child mutilation, and prevented men from playing in women’s sports. Legislature will hopefully overturn. Do it FAST!!!"
7043,Donald J. Trump,@realDonaldTrump,2023-12-30 11:32:00,“Nobody Masters the Growth Message Like Trump”
7017,Donald J. Trump,@realDonaldTrump,2023-12-30 12:28:00,"Fishermen, Loggers, & Lobstermen, who voted for President Trump overwhelmingly, are furious with this non-Lawyer Sec. of State."
7016,Donald J. Trump,@realDonaldTrump,2023-12-30 12:30:00,TERRIBLE!
7014,Donald J. Trump,@realDonaldTrump,2023-12-30 12:31:00,"Remember I said, from the beginning, “don’t go into Iraq, but if you do, keep the OIL.” What a BAD decision by Bush. All of those lives, gone, and $Trillions spent, and now Iran controls Iraq, and has the Oil. “Stupid!!!” Iraq used to be the strong counter to Iran, but we obliterated them, and now Iran has everything. What a terrible foreign policy mistake our Country has made. This is just one of them, but possibly the worst!"
